Name,Date,Value
Imports of goods and services,2002-03,100.8
Imports of goods and services,2002-06,104.4
Imports of goods and services,2002-09,114.2
Imports of goods and services,2002-12,90.6
Imports of goods and services,2003-03,107.8
Imports of goods and services,2003-06,106.4
Imports of goods and services,2003-09,105.3
Imports of goods and services,2003-12,107.7
Imports of goods and services,2004-03,105.8
Imports of goods and services,2004-06,106.4
Imports of goods and services,2004-09,104.4
Imports of goods and services,2004-12,101.1
Imports of goods and services,2005-03,107.5
Imports of goods and services,2005-06,103.1
Imports of goods and services,2005-09,106.2
Imports of goods and services,2005-12,103.9
Imports of goods and services,2006-03,104.9
Imports of goods and services,2006-06,106.9
Imports of goods and services,2006-09,108.9
Imports of goods and services,2006-12,111.1
Imports of goods and services,2007-03,120.8
Imports of goods and services,2007-06,96.9
Imports of goods and services,2007-09,103.3
Imports of goods and services,2007-12,112
Imports of goods and services,2008-03,109.9
Imports of goods and services,2008-06,97.1
Imports of goods and services,2008-09,94
Imports of goods and services,2008-12,88.7
Imports of goods and services,2009-03,87.8
Imports of goods and services,2009-06,99.6
Imports of goods and services,2009-09,107.3
Imports of goods and services,2009-12,98.4
Imports of goods and services,2010-03,107.8
Imports of goods and services,2010-06,103.7
Imports of goods and services,2010-09,97.9
Imports of goods and services,2010-12,104
Imports of goods and services,2011-03,102.1
Imports of goods and services,2011-06,103.8
Imports of goods and services,2011-09,102.5
Imports of goods and services,2011-12,101.2
Imports of goods and services,2012-03,95.1
Imports of goods and services,2012-06,100.7
Imports of goods and services,2012-09,98.7
Imports of goods and services,2012-12,100.7
Imports of goods and services,2013-03,101.9
Imports of goods and services,2013-06,105.3
Imports of goods and services,2013-09,105.5
Imports of goods and services,2013-12,99.8
Imports of goods and services,2014-03,102.2
Imports of goods and services,2014-06,98
Imports of goods and services,2014-09,105.2
Imports of goods and services,2014-12,106.1
Imports of goods and services,2015-03,100.7
Imports of goods and services,2015-06,98.8
Imports of goods and services,2015-09,103.2
Imports of goods and services,2015-12,101.6
Imports of goods and services,2016-03,108.9
Imports of goods and services,2016-06,105.5
Imports of goods and services,2016-09,98.9
Imports of goods and services,2016-12,103.6
Imports of goods and services,2017-03,102.4
Imports of goods and services,2017-06,103.4
Imports of goods and services,2017-09,104
Imports of goods and services,2017-12,102.3
Imports of goods and services,2018-03,99.7
Imports of goods and services,2018-06,103.7
Imports of goods and services,2018-09,101.4
Imports of goods and services,2018-12,103.5
Imports of goods and services,2019-03,102.5
Imports of goods and services,2019-06,100.5
Imports of goods and services,2019-09,103.2
Imports of goods and services,2019-12,99.7
Imports of goods and services,2020-03,101.4
Imports of goods and services,2020-06,75.2
Imports of goods and services,2020-09,126.9
Imports of goods and services,2020-12,103
Imports of goods and services,2021-03,106.3
Imports of goods and services,2021-06,100.6
Imports of goods and services,2021-09,100
Imports of goods and services,2021-12,102.4
Imports of goods and services,2022-03,100
Imports of goods and services,2022-06,102.5
Imports of goods and services,2022-09,115
Imports of goods and services,2022-12,91.9
Imports of goods and services,2023-03,96.5
Imports of goods and services,2023-06,99.2
Imports of goods and services,2023-09,103.9
Imports of goods and services,2023-12,100
Imports of goods and services,2024-03,102
Imports of goods and services,2024-06,101.2
Imports of goods and services,2024-09,96.2
Imports of goods and services,2024-12,102.4
Imports of goods and services,2025-03,
Imports of goods and services,2025-06,
Imports of goods and services,2025-09,
Imports of goods and services,2025-12,
Imports of goods and services,2026-03,
Imports of goods and services,2026-06,
Imports of goods and services,2026-09,
Imports of goods and services,2026-12,
Imports of goods,1995-03,
Imports of goods,1995-06,109
Imports of goods,1995-09,102.1
Imports of goods,1995-12,104.7
Imports of goods,1996-03,106
Imports of goods,1996-06,98
Imports of goods,1996-09,103
Imports of goods,1996-12,104.7
Imports of goods,1997-03,101.8
Imports of goods,1997-06,101.2
Imports of goods,1997-09,107.3
Imports of goods,1997-12,104.2
Imports of goods,1998-03,92.7
Imports of goods,1998-06,123.5
Imports of goods,1998-09,99.1
Imports of goods,1998-12,96.7
Imports of goods,1999-03,95.5
Imports of goods,1999-06,93.8
Imports of goods,1999-09,98.7
Imports of goods,1999-12,114.7
Imports of goods,2000-03,67.9
Imports of goods,2000-06,116.1
Imports of goods,2000-09,108.5
Imports of goods,2000-12,105.7
Imports of goods,2001-03,113.2
Imports of goods,2001-06,99.8
Imports of goods,2001-09,100.8
Imports of goods,2001-12,103.7
Imports of goods,2002-03,100.9
Imports of goods,2002-06,101.3
Imports of goods,2002-09,118.4
Imports of goods,2002-12,89.2
Imports of goods,2003-03,107.8
Imports of goods,2003-06,107.4
Imports of goods,2003-09,105.8
Imports of goods,2003-12,109.8
Imports of goods,2004-03,105.2
Imports of goods,2004-06,106.1
Imports of goods,2004-09,104.7
Imports of goods,2004-12,101.9
Imports of goods,2005-03,105.6
Imports of goods,2005-06,103.2
Imports of goods,2005-09,107.4
Imports of goods,2005-12,103.4
Imports of goods,2006-03,104.9
Imports of goods,2006-06,107.9
Imports of goods,2006-09,109.4
Imports of goods,2006-12,112.7
Imports of goods,2007-03,120.5
Imports of goods,2007-06,97.1
Imports of goods,2007-09,104.2
Imports of goods,2007-12,113.9
Imports of goods,2008-03,104.2
Imports of goods,2008-06,98.9
Imports of goods,2008-09,93.3
Imports of goods,2008-12,91.3
Imports of goods,2009-03,76.7
Imports of goods,2009-06,103.7
Imports of goods,2009-09,110.1
Imports of goods,2009-12,99.9
Imports of goods,2010-03,106.2
Imports of goods,2010-06,106.3
Imports of goods,2010-09,98.9
Imports of goods,2010-12,105.3
Imports of goods,2011-03,99.3
Imports of goods,2011-06,104.8
Imports of goods,2011-09,101.5
Imports of goods,2011-12,102.2
Imports of goods,2012-03,92.4
Imports of goods,2012-06,102.7
Imports of goods,2012-09,99.4
Imports of goods,2012-12,99.5
Imports of goods,2013-03,100.5
Imports of goods,2013-06,105.1
Imports of goods,2013-09,106.4
Imports of goods,2013-12,98.6
Imports of goods,2014-03,104
Imports of goods,2014-06,97.7
Imports of goods,2014-09,104.2
Imports of goods,2014-12,108
Imports of goods,2015-03,99.3
Imports of goods,2015-06,99.3
Imports of goods,2015-09,104.3
Imports of goods,2015-12,100.3
Imports of goods,2016-03,110.2
Imports of goods,2016-06,106.3
Imports of goods,2016-09,98.3
Imports of goods,2016-12,102.4
Imports of goods,2017-03,102.1
Imports of goods,2017-06,103.3
Imports of goods,2017-09,103.4
Imports of goods,2017-12,101.7
Imports of goods,2018-03,100.5
Imports of goods,2018-06,102.3
Imports of goods,2018-09,100.4
Imports of goods,2018-12,103.1
Imports of goods,2019-03,103.1
Imports of goods,2019-06,100.9
Imports of goods,2019-09,99.9
Imports of goods,2019-12,99.5
Imports of goods,2020-03,106.8
Imports of goods,2020-06,77.1
Imports of goods,2020-09,124.4
Imports of goods,2020-12,102.3
Imports of goods,2021-03,109.1
Imports of goods,2021-06,98.8
Imports of goods,2021-09,94.9
Imports of goods,2021-12,104.3
Imports of goods,2022-03,98.9
Imports of goods,2022-06,105.7
Imports of goods,2022-09,110
Imports of goods,2022-12,94.2
Imports of goods,2023-03,95.4
Imports of goods,2023-06,99.5
Imports of goods,2023-09,101.7
Imports of goods,2023-12,100.3
Imports of goods,2024-03,104.7
Imports of goods,2024-06,101.8
Imports of goods,2024-09,92.2
Imports of goods,2024-12,106.7
Imports of goods,2025-03,
Imports of goods,2025-06,
Imports of goods,2025-09,
Imports of goods,2025-12,
Imports of goods,2026-03,
Imports of goods,2026-06,
Imports of goods,2026-09,
Imports of goods,2026-12,
Imports of services,1995-03,
Imports of services,1995-06,107.8
Imports of services,1995-09,96
Imports of services,1995-12,99.2
Imports of services,1996-03,88.9
Imports of services,1996-06,90.6
Imports of services,1996-09,100.4
Imports of services,1996-12,95.3
Imports of services,1997-03,110.1
Imports of services,1997-06,89.2
Imports of services,1997-09,110.1
Imports of services,1997-12,100.6
Imports of services,1998-03,88.6
Imports of services,1998-06,110.4
Imports of services,1998-09,94.7
Imports of services,1998-12,87.7
Imports of services,1999-03,129.6
Imports of services,1999-06,77.8
Imports of services,1999-09,92.7
Imports of services,1999-12,113.7
Imports of services,2000-03,97.6
Imports of services,2000-06,123.6
Imports of services,2000-09,102.7
Imports of services,2000-12,102.3
Imports of services,2001-03,99.3
Imports of services,2001-06,95.6
Imports of services,2001-09,100.2
Imports of services,2001-12,102.1
Imports of services,2002-03,99.9
Imports of services,2002-06,106.1
Imports of services,2002-09,102.7
Imports of services,2002-12,103.2
Imports of services,2003-03,103.1
Imports of services,2003-06,98.9
Imports of services,2003-09,105.8
Imports of services,2003-12,99
Imports of services,2004-03,105.8
Imports of services,2004-06,106.9
Imports of services,2004-09,105.6
Imports of services,2004-12,96.5
Imports of services,2005-03,116.5
Imports of services,2005-06,102.3
Imports of services,2005-09,100.8
Imports of services,2005-12,108.2
Imports of services,2006-03,100.3
Imports of services,2006-06,101.4
Imports of services,2006-09,109.5
Imports of services,2006-12,106.9
Imports of services,2007-03,106.4
Imports of services,2007-06,101.5
Imports of services,2007-09,104.3
Imports of services,2007-12,110.4
Imports of services,2008-03,119.8
Imports of services,2008-06,95.9
Imports of services,2008-09,105
Imports of services,2008-12,83.2
Imports of services,2009-03,126.7
Imports of services,2009-06,97.2
Imports of services,2009-09,98.9
Imports of services,2009-12,98.1
Imports of services,2010-03,91.8
Imports of services,2010-06,102.7
Imports of services,2010-09,98
Imports of services,2010-12,99.3
Imports of services,2011-03,101.3
Imports of services,2011-06,107.7
Imports of services,2011-09,112.6
Imports of services,2011-12,95.1
Imports of services,2012-03,104.8
Imports of services,2012-06,94.4
Imports of services,2012-09,95.6
Imports of services,2012-12,107.7
Imports of services,2013-03,106
Imports of services,2013-06,110.5
Imports of services,2013-09,100.2
Imports of services,2013-12,105.9
Imports of services,2014-03,91
Imports of services,2014-06,102.8
Imports of services,2014-09,111.7
Imports of services,2014-12,92.9
Imports of services,2015-03,111.8
Imports of services,2015-06,95.7
Imports of services,2015-09,97.7
Imports of services,2015-12,106.4
Imports of services,2016-03,104.4
Imports of services,2016-06,101.6
Imports of services,2016-09,101.2
Imports of services,2016-12,108.6
Imports of services,2017-03,107.8
